datetime,DNI,Temperatura,Viento,Humedad,COLCA_SOLAR
2024-08-29 00:00:00,0.0,8.54,2.37,6.17,0.0
2024-08-29 01:00:00,0.0,7.79,2.05,6.21,0.0
2024-08-29 02:00:00,0.0,7.31,2.37,6.24,0.0
2024-08-29 03:00:00,0.0,6.76,2.5,6.22,0.0
2024-08-29 04:00:00,0.0,6.16,2.59,6.13,0.0
2024-08-29 05:00:00,0.0,5.58,2.77,6.01,0.0
2024-08-29 06:00:00,9.41,5.86,3.06,5.88,0.008135
2024-08-29 07:00:00,72.75,10.55,3.24,5.68,0.0605775
2024-08-29 08:00:00,104.57,15.38,1.57,5.23,0.426735
2024-08-29 09:00:00,101.02,18.11,2.17,4.98,0.928085
2024-08-29 10:00:00,101.32,20.3,3.11,4.81,1.15539
2024-08-29 11:00:00,133.39,21.63,4.36,4.87,1.2686325
2024-08-29 12:00:00,251.56,22.04,5.34,5.06,1.2775025
2024-08-29 13:00:00,341.25,21.45,5.94,5.23,1.2493475
2024-08-29 14:00:00,266.69,19.98,5.94,5.34,1.0988725000000001
2024-08-29 15:00:00,288.34,18.01,5.27,5.44,0.846765
2024-08-29 16:00:00,181.46,15.73,4.24,5.53,0.51846
2024-08-29 17:00:00,58.62,13.51,3.02,5.61,0.1163275
2024-08-29 18:00:00,0.0,11.31,1.4,5.89,0.004122499999999999
2024-08-29 19:00:00,0.0,11.0,1.76,6.15,0.0
2024-08-29 20:00:00,0.0,11.22,1.78,6.29,0.0
2024-08-29 21:00:00,0.0,11.11,1.79,6.39,0.0
2024-08-29 22:00:00,0.0,10.84,1.81,6.48,0.0
2024-08-29 23:00:00,0.0,10.55,1.93,6.58,0.0
2024-08-30 00:00:00,0.0,10.23,2.02,6.66,0.0
2024-08-30 01:00:00,0.0,9.98,2.07,6.72,0.0
2024-08-30 02:00:00,0.0,9.74,2.14,6.77,0.0
2024-08-30 03:00:00,0.0,9.39,2.25,6.81,0.0
2024-08-30 04:00:00,0.0,8.93,2.4,6.85,0.0
2024-08-30 05:00:00,0.0,8.45,2.64,6.88,0.0
2024-08-30 06:00:00,6.52,8.43,2.91,6.86,0.00751
2024-08-30 07:00:00,60.98,11.71,3.11,6.78,0.057225
2024-08-30 08:00:00,73.03,15.11,1.65,6.51,0.4331225
2024-08-30 09:00:00,95.33,17.78,1.49,6.27,0.937955
2024-08-30 10:00:00,97.97,20.05,2.72,6.14,1.1656475
2024-08-30 11:00:00,110.7,21.13,4.09,6.1,1.2726225
2024-08-30 12:00:00,219.51,21.1,4.87,6.11,1.2788775000000001
2024-08-30 13:00:00,484.7,20.42,5.16,6.07,1.2549074999999998
2024-08-30 14:00:00,218.69,19.2,4.85,5.99,1.1086375
2024-08-30 15:00:00,214.03,17.8,4.17,5.85,0.8602475
2024-08-30 16:00:00,127.53,16.14,3.46,5.76,0.51529
2024-08-30 17:00:00,66.02,14.07,2.5,5.77,0.1187675
2024-08-30 18:00:00,0.0,11.67,1.46,5.91,0.00466
2024-08-30 19:00:00,0.0,10.85,2.15,6.0,0.0
2024-08-30 20:00:00,0.0,10.65,2.32,6.04,0.0
2024-08-30 21:00:00,0.0,10.66,2.33,6.12,0.0
2024-08-30 22:00:00,0.0,10.45,2.16,6.26,0.0
2024-08-30 23:00:00,0.0,10.06,2.19,6.41,0.0
2024-08-31 00:00:00,0.0,9.63,2.15,6.52,0.0
2024-08-31 01:00:00,0.0,9.33,2.16,6.59,0.0
2024-08-31 02:00:00,0.0,9.06,1.88,6.58,0.0
2024-08-31 03:00:00,0.0,8.76,1.66,6.52,0.0
2024-08-31 04:00:00,0.0,8.27,1.78,6.38,0.0
2024-08-31 05:00:00,0.0,7.68,2.16,6.19,0.0
2024-08-31 06:00:00,8.88,7.62,2.46,6.05,0.004775
2024-08-31 07:00:00,29.41,11.89,2.39,5.51,0.0515375
2024-08-31 08:00:00,80.85,15.72,2.58,4.32,0.43452999999999997
2024-08-31 09:00:00,90.62,18.52,3.98,3.71,0.94487
2024-08-31 10:00:00,86.52,20.5,5.26,3.44,1.187975
2024-08-31 11:00:00,319.16,21.53,6.3,3.4,1.27685
2024-08-31 12:00:00,91.71,21.56,6.94,3.41,1.263675
2024-08-31 13:00:00,163.17,20.95,7.3,3.17,1.22495
2024-08-31 14:00:00,173.16,19.54,7.04,2.99,1.1470875
2024-08-31 15:00:00,250.89,17.71,6.15,3.03,0.8793725
2024-08-31 16:00:00,221.12,15.76,4.87,3.17,0.53163
2024-08-31 17:00:00,156.44,13.51,3.02,3.42,0.1197175
2024-08-31 18:00:00,0.0,10.88,1.32,3.9,0.004405
2024-08-31 19:00:00,0.0,10.63,1.85,4.31,0.0
2024-08-31 20:00:00,0.0,10.41,2.04,4.59,0.0
2024-08-31 21:00:00,0.0,9.61,2.47,4.86,0.0
2024-08-31 22:00:00,0.0,8.95,2.91,5.14,0.0
2024-08-31 23:00:00,0.0,8.8,3.05,5.46,0.0
2024-09-01 00:00:00,0.0,8.84,3.01,5.77,0.0
2024-09-01 01:00:00,0.0,8.61,2.94,6.03,0.0
2024-09-01 02:00:00,0.0,8.17,2.88,6.21,0.0
2024-09-01 03:00:00,0.0,7.5,2.98,6.3,0.0
2024-09-01 04:00:00,0.0,6.74,3.14,6.31,0.0
2024-09-01 05:00:00,0.0,6.07,3.54,6.18,0.0
2024-09-01 06:00:00,6.95,6.09,4.01,5.92,0.010190000000000001
2024-09-01 07:00:00,29.52,10.83,4.74,5.37,0.07127499999999999
2024-09-01 08:00:00,79.4,15.46,2.78,4.2,0.43003749999999996
2024-09-01 09:00:00,96.35,18.79,1.07,3.72,0.924265
2024-09-01 10:00:00,88.99,20.93,2.23,3.75,1.1603025
2024-09-01 11:00:00,129.17,22.16,3.66,3.97,1.271725
2024-09-01 12:00:00,567.9,22.48,4.75,4.25,1.2769225
2024-09-01 13:00:00,220.77,21.83,5.27,4.48,1.248665
2024-09-01 14:00:00,336.27,20.37,5.13,4.56,1.0964975
2024-09-01 15:00:00,425.71,18.59,4.38,4.53,0.8398725
2024-09-01 16:00:00,275.03,16.44,3.3,4.63,0.502275
2024-09-01 17:00:00,71.55,14.05,2.14,4.98,0.1185775
2024-09-01 18:00:00,0.0,11.47,1.6,5.43,0.004424999999999999
2024-09-01 19:00:00,0.0,11.16,2.38,5.76,0.0
2024-09-01 20:00:00,0.0,11.44,2.36,6.0,0.0
2024-09-01 21:00:00,0.0,11.29,2.35,6.19,0.0
2024-09-01 22:00:00,0.0,11.05,2.37,6.34,0.0
2024-09-01 23:00:00,0.0,10.85,2.41,6.44,0.0
2024-09-02 00:00:00,0.0,10.54,2.43,6.53,0.0
2024-09-02 01:00:00,0.0,9.91,2.41,6.59,0.0
2024-09-02 02:00:00,0.0,9.3,2.53,6.59,0.0
2024-09-02 03:00:00,0.0,8.72,2.59,6.56,0.0
2024-09-02 04:00:00,0.0,8.16,2.82,6.52,0.0
2024-09-02 05:00:00,0.0,7.86,2.91,6.5,0.0
2024-09-02 06:00:00,0.0,8.05,2.94,6.49,0.0069875
2024-09-02 07:00:00,10.02,11.22,3.12,6.51,0.099475
2024-09-02 08:00:00,23.58,14.52,1.99,6.28,0.3116825
2024-09-02 09:00:00,43.17,17.28,1.4,6.1,0.6083225
2024-09-02 10:00:00,28.86,19.31,2.29,6.0,0.684725
2024-09-02 11:00:00,68.47,20.19,3.46,6.08,1.1452825
2024-09-02 12:00:00,131.57,20.04,4.16,6.2,1.0505275
2024-09-02 13:00:00,192.11,19.25,4.51,6.2,1.1852575
2024-09-02 14:00:00,399.94,17.91,4.47,6.06,1.105135
2024-09-02 15:00:00,230.63,16.6,4.17,5.78,0.84883
2024-09-02 16:00:00,245.62,14.98,3.7,5.64,0.4991175
2024-09-02 17:00:00,85.05,13.17,2.92,5.69,0.113625
2024-09-02 18:00:00,0.0,11.22,1.48,5.9,0.0036374999999999997
2024-09-02 19:00:00,0.0,11.04,1.73,6.04,0.0
2024-09-02 20:00:00,0.0,11.22,1.68,6.1,0.0
2024-09-02 21:00:00,0.0,11.05,1.75,6.22,0.0
2024-09-02 22:00:00,0.0,10.85,1.75,6.33,0.0
2024-09-02 23:00:00,0.0,10.55,1.83,6.46,0.0
2024-09-03 00:00:00,0.0,10.19,1.88,6.59,0.0
2024-09-03 01:00:00,0.0,9.85,2.04,6.7,0.0
2024-09-03 02:00:00,0.0,9.45,2.08,6.8,0.0
2024-09-03 03:00:00,0.0,9.05,2.25,6.88,0.0
2024-09-03 04:00:00,0.0,8.58,2.4,6.91,0.0
2024-09-03 05:00:00,0.0,8.09,2.57,6.9,0.0
2024-09-03 06:00:00,6.35,7.96,2.8,6.8,0.00985
2024-09-03 07:00:00,36.53,11.13,2.88,6.64,0.0710175
2024-09-03 08:00:00,61.3,15.02,1.87,6.32,0.430105
2024-09-03 09:00:00,93.78,18.13,3.56,5.88,0.9004525
2024-09-03 10:00:00,84.59,20.45,4.71,5.62,1.1434475
2024-09-03 11:00:00,111.18,21.58,5.46,5.38,1.2635399999999999
2024-09-03 12:00:00,161.25,21.63,5.86,5.21,1.274535
2024-09-03 13:00:00,327.44,20.9,5.92,5.0,1.2394875
2024-09-03 14:00:00,170.13,19.49,5.55,4.83,1.0927575
2024-09-03 15:00:00,225.6,17.79,4.61,4.75,0.8464700000000001
2024-09-03 16:00:00,168.03,15.96,3.65,4.75,0.5046925
2024-09-03 17:00:00,49.63,13.82,2.47,4.89,0.118065
2024-09-03 18:00:00,0.0,11.14,1.4,5.4,0.00443
2024-09-03 19:00:00,0.0,10.3,2.2,5.68,0.0
2024-09-03 20:00:00,0.0,10.13,2.49,5.89,0.0
2024-09-03 21:00:00,0.0,10.32,2.59,6.19,0.0
2024-09-03 22:00:00,0.0,10.53,2.61,6.55,0.0
2024-09-03 23:00:00,0.0,10.48,2.5,6.85,0.0
2024-09-04 00:00:00,0.0,10.33,2.39,7.06,0.0
2024-09-04 01:00:00,0.0,9.92,2.21,7.16,0.0
2024-09-04 02:00:00,0.0,9.44,2.47,7.16,0.0
2024-09-04 03:00:00,0.0,8.62,2.61,6.99,0.0
2024-09-04 04:00:00,0.0,7.72,2.86,6.77,0.0
2024-09-04 05:00:00,0.0,6.83,3.29,6.54,0.0
2024-09-04 06:00:00,2.84,6.84,3.82,6.33,0.0115525
2024-09-04 07:00:00,22.95,11.0,4.49,5.83,0.0764275
2024-09-04 08:00:00,34.4,16.0,2.48,4.33,0.4281125
2024-09-04 09:00:00,55.6,19.43,1.15,3.88,0.8965225
2024-09-04 10:00:00,49.98,21.47,2.01,3.81,1.11912
2024-09-04 11:00:00,85.59,22.69,3.01,3.98,1.25073
2024-09-04 12:00:00,218.33,23.18,3.93,4.33,1.27301
2024-09-04 13:00:00,485.86,22.77,4.56,4.81,1.24006
2024-09-04 14:00:00,217.37,21.41,4.49,5.26,1.1021225000000001
2024-09-04 15:00:00,206.44,19.74,3.9,5.49,0.8458950000000001
2024-09-04 16:00:00,281.62,17.8,3.23,5.58,0.5025925
2024-09-04 17:00:00,89.46,15.61,2.38,5.65,0.121125
2024-09-04 18:00:00,0.0,13.02,1.55,5.97,0.00519
2024-09-04 19:00:00,0.0,12.49,2.19,6.17,0.0
2024-09-04 20:00:00,0.0,12.6,2.05,6.38,0.0
2024-09-04 21:00:00,0.0,12.2,2.28,6.6,0.0
2024-09-04 22:00:00,0.0,11.62,2.23,6.73,0.0
2024-09-04 23:00:00,0.0,11.14,2.57,6.8,0.0
2024-09-05 00:00:00,0.0,10.29,2.33,6.81,0.0
2024-09-05 01:00:00,0.0,9.74,2.93,6.8,0.0
2024-09-05 02:00:00,0.0,8.79,3.11,6.62,0.0
2024-09-05 03:00:00,0.0,7.87,3.66,6.52,0.0
2024-09-05 04:00:00,0.0,6.87,4.23,6.33,0.0
2024-09-05 05:00:00,0.0,6.25,4.6,6.15,0.0
2024-09-05 06:00:00,4.6,6.8,4.6,6.05,0.011065
2024-09-05 07:00:00,44.93,11.75,5.29,6.0,0.0682525
2024-09-05 08:00:00,59.22,16.04,3.69,5.17,0.44583249999999996
2024-09-05 09:00:00,76.87,19.42,1.36,4.35,0.946605
2024-09-05 10:00:00,87.79,21.75,1.54,4.19,1.175595
2024-09-05 11:00:00,106.08,23.12,2.45,4.29,1.27325
2024-09-05 12:00:00,218.65,23.54,3.13,4.49,1.27768
2024-09-05 13:00:00,320.28,23.0,3.49,4.77,1.2469075
2024-09-05 14:00:00,294.73,21.52,3.44,5.17,1.0850374999999999
2024-09-05 15:00:00,351.48,19.67,3.04,5.57,0.8278475
2024-09-05 16:00:00,247.97,17.62,2.45,5.89,0.48074249999999996
2024-09-05 17:00:00,42.93,15.4,1.8,6.16,0.12040000000000001
2024-09-05 18:00:00,0.0,12.84,1.51,6.54,0.0042325
2024-09-05 19:00:00,0.0,11.84,2.44,6.81,0.0
2024-09-05 20:00:00,0.0,11.61,2.72,6.98,0.0
2024-09-05 21:00:00,0.0,11.35,2.58,7.06,0.0
2024-09-05 22:00:00,0.0,11.07,2.78,7.14,0.0
2024-09-05 23:00:00,0.0,10.84,2.64,7.19,0.0
2024-09-06 00:00:00,0.0,10.6,2.36,7.27,0.0
2024-09-06 01:00:00,0.0,10.11,2.38,7.25,0.0
2024-09-06 02:00:00,0.0,9.46,2.47,7.1,0.0
2024-09-06 03:00:00,0.0,9.14,2.69,7.09,0.0
2024-09-06 04:00:00,0.0,8.71,3.19,7.33,0.0
2024-09-06 05:00:00,0.0,8.31,3.59,7.43,0.0
2024-09-06 06:00:00,1.79,8.79,3.88,7.43,0.0116175
2024-09-06 07:00:00,19.37,11.74,4.56,7.02,0.0836425
2024-09-06 08:00:00,33.05,15.32,3.16,5.96,0.44178
2024-09-06 09:00:00,80.09,18.62,1.4,5.06,0.8979425
2024-09-06 10:00:00,69.79,21.11,1.58,4.53,1.0483075
2024-09-06 11:00:00,124.77,22.77,2.64,4.36,1.2051574999999999
2024-09-06 12:00:00,475.29,23.46,3.82,4.49,1.267625
2024-09-06 13:00:00,289.68,22.87,4.49,4.96,1.23836
2024-09-06 14:00:00,420.08,21.28,4.41,5.62,1.0119725
2024-09-06 15:00:00,432.87,19.29,3.8,6.23,0.74152
2024-09-06 16:00:00,351.86,17.15,3.17,6.67,0.4694125
2024-09-06 17:00:00,93.63,14.72,2.54,7.03,0.1165175
2024-09-06 18:00:00,0.0,12.45,2.18,7.3,0.0066275
2024-09-06 19:00:00,0.0,11.54,2.3,7.35,0.0
2024-09-06 20:00:00,0.0,11.15,1.83,7.43,0.0
2024-09-06 21:00:00,0.0,10.63,1.86,7.48,0.0
2024-09-06 22:00:00,0.0,10.35,2.14,7.39,0.0
2024-09-06 23:00:00,0.0,10.28,2.17,7.23,0.0
2024-09-07 00:00:00,0.0,10.1,2.22,7.09,0.0
2024-09-07 01:00:00,0.0,10.31,2.13,7.08,0.0
2024-09-07 02:00:00,0.0,10.28,1.82,7.1,0.0
2024-09-07 03:00:00,0.0,9.56,1.81,7.09,0.0
2024-09-07 04:00:00,0.0,8.79,1.93,7.02,0.0
2024-09-07 05:00:00,0.0,8.09,2.34,6.82,0.0
2024-09-07 06:00:00,2.83,8.02,2.76,6.58,0.011215
2024-09-07 07:00:00,24.16,12.07,2.77,6.01,0.07728499999999999
2024-09-07 08:00:00,55.23,16.22,1.29,5.43,0.43416750000000004
2024-09-07 09:00:00,64.44,18.81,2.0,5.11,0.9111725
2024-09-07 10:00:00,63.26,20.77,2.63,4.93,1.1368875
2024-09-07 11:00:00,111.02,21.95,3.26,4.89,1.252445
2024-09-07 12:00:00,220.17,22.28,3.8,5.01,1.2650000000000001
2024-09-07 13:00:00,223.71,21.81,4.15,5.22,1.2067675
2024-09-07 14:00:00,468.55,20.53,4.2,5.44,1.0506575
2024-09-07 15:00:00,216.95,18.86,3.82,5.63,0.7988149999999999
2024-09-07 16:00:00,205.77,16.74,2.92,5.81,0.47702500000000003
2024-09-07 17:00:00,54.18,14.57,1.79,5.92,0.125415
2024-09-07 18:00:00,0.0,12.5,1.05,6.05,0.003375
2024-09-07 19:00:00,0.0,11.83,1.96,6.12,0.0
2024-09-07 20:00:00,0.0,11.64,1.98,6.26,0.0
2024-09-07 21:00:00,0.0,11.22,2.15,6.46,0.0
2024-09-07 22:00:00,0.0,10.67,2.33,6.57,0.0
2024-09-07 23:00:00,0.0,10.11,2.55,6.62,0.0
2024-09-08 00:00:00,0.0,9.31,2.33,6.62,0.0
2024-09-08 01:00:00,0.0,8.72,2.84,6.56,0.0
2024-09-08 02:00:00,0.0,7.84,2.83,6.4,0.0
2024-09-08 03:00:00,0.0,7.43,3.11,6.36,0.0
2024-09-08 04:00:00,0.0,6.8,2.91,6.32,0.0
2024-09-08 05:00:00,0.0,6.7,3.35,6.3,0.0
2024-09-08 06:00:00,2.99,7.18,3.58,6.18,0.0093625
2024-09-08 07:00:00,30.63,11.39,4.78,5.8,0.07407
2024-09-08 08:00:00,52.76,15.43,3.52,4.83,0.44193249999999995
2024-09-08 09:00:00,80.26,18.97,1.58,4.2,0.9138925
2024-09-08 10:00:00,103.49,21.51,1.61,4.07,1.141975
2024-09-08 11:00:00,143.47,23.06,2.34,4.13,1.24506
2024-09-08 12:00:00,330.61,23.62,3.02,4.36,1.2610075
2024-09-08 13:00:00,283.52,23.33,3.41,4.66,1.204325
2024-09-08 14:00:00,465.92,22.1,3.37,5.03,1.0422500000000001
2024-09-08 15:00:00,291.82,20.37,2.85,5.38,0.7839975
2024-09-08 16:00:00,184.93,18.24,2.43,5.71,0.442865
2024-09-08 17:00:00,48.51,15.92,2.24,6.01,0.1108575
2024-09-08 18:00:00,0.0,13.46,1.95,6.34,0.003655
2024-09-08 19:00:00,0.0,12.61,2.65,6.55,0.0
2024-09-08 20:00:00,0.0,12.04,2.84,6.7,0.0
2024-09-08 21:00:00,0.0,11.62,3.03,6.84,0.0
2024-09-08 22:00:00,0.0,11.24,2.92,6.89,0.0
2024-09-08 23:00:00,0.0,10.76,3.09,6.89,0.0
2024-09-09 00:00:00,0.0,10.17,2.85,6.83,0.0
2024-09-09 01:00:00,0.0,9.77,2.9,6.88,0.0
2024-09-09 02:00:00,0.0,9.64,2.85,6.94,0.0
2024-09-09 03:00:00,0.0,9.47,2.79,7.01,0.0
2024-09-09 04:00:00,0.0,9.27,3.02,7.03,0.0
2024-09-09 05:00:00,0.0,8.67,3.04,6.98,0.0
2024-09-09 06:00:00,0.68,8.97,3.37,6.92,0.012765000000000002
2024-09-09 07:00:00,15.16,12.29,4.19,6.67,0.085955
2024-09-09 08:00:00,41.73,15.49,3.46,6.17,0.42383000000000004
2024-09-09 09:00:00,60.08,18.38,1.97,5.8,0.8839125
2024-09-09 10:00:00,60.02,21.13,1.78,5.59,1.11189
2024-09-09 11:00:00,73.93,22.54,2.4,5.45,1.2403625
2024-09-09 12:00:00,260.15,22.84,2.91,5.45,1.2574049999999999
2024-09-09 13:00:00,383.18,22.35,3.19,5.57,1.1894225
2024-09-09 14:00:00,189.38,21.28,3.18,5.78,1.03051
2024-09-09 15:00:00,173.31,19.71,2.93,5.99,0.8194925
2024-09-09 16:00:00,126.63,17.97,2.53,6.16,0.518775
2024-09-09 17:00:00,65.06,15.88,2.23,6.28,0.13711500000000001
2024-09-09 18:00:00,0.0,13.58,1.74,6.51,0.00407
2024-09-09 19:00:00,0.0,12.24,2.5,6.73,0.0
2024-09-09 20:00:00,0.0,11.6,2.85,6.82,0.0
2024-09-09 21:00:00,0.0,10.89,2.79,6.86,0.0
2024-09-09 22:00:00,0.0,10.38,3.13,6.85,0.0
2024-09-09 23:00:00,0.0,9.41,3.11,6.73,0.0
2024-09-10 00:00:00,0.0,8.71,3.69,6.59,0.0
2024-09-10 01:00:00,0.0,7.82,3.67,6.31,0.0
2024-09-10 02:00:00,0.0,7.1,3.72,6.2,0.0
2024-09-10 03:00:00,0.0,6.6,3.83,6.15,0.0
2024-09-10 04:00:00,0.0,6.26,4.02,6.09,0.0
2024-09-10 05:00:00,0.0,6.0,3.93,6.07,0.0
2024-09-10 06:00:00,1.33,6.67,4.08,6.09,0.0103175
2024-09-10 07:00:00,21.26,11.25,4.31,5.92,0.068535
2024-09-10 08:00:00,59.04,15.9,2.1,4.8,0.4392825
2024-09-10 09:00:00,93.28,19.23,0.7,4.21,0.9041925
2024-09-10 10:00:00,86.29,21.34,1.74,4.19,1.13067
2024-09-10 11:00:00,84.09,22.54,2.7,4.34,1.2575
2024-09-10 12:00:00,259.97,22.81,3.43,4.62,1.2663225
2024-09-10 13:00:00,415.14,22.2,3.73,5.01,1.2132675
2024-09-10 14:00:00,391.85,21.03,3.66,5.39,1.0475275
2024-09-10 15:00:00,263.63,19.37,3.3,5.74,0.77813
2024-09-10 16:00:00,180.64,17.3,2.65,6.06,0.42726
2024-09-10 17:00:00,53.3,14.88,1.91,6.41,0.10758999999999999
2024-09-10 18:00:00,0.0,12.44,0.9,6.84,0.003645
2024-09-10 19:00:00,0.0,11.3,1.32,7.14,0.0
2024-09-10 20:00:00,0.0,11.22,1.6,7.17,0.0
2024-09-10 21:00:00,0.0,11.19,1.8,7.15,0.0
2024-09-10 22:00:00,0.0,11.08,1.9,7.2,0.0
2024-09-10 23:00:00,0.0,11.02,1.73,7.22,0.0
2024-09-11 00:00:00,0.0,10.82,1.4,7.16,0.0
2024-09-11 01:00:00,0.0,10.41,1.26,7.08,0.0
2024-09-11 02:00:00,0.0,9.79,1.42,7.04,0.0
2024-09-11 03:00:00,0.0,9.11,1.64,7.07,0.0
2024-09-11 04:00:00,0.0,8.56,1.81,7.07,0.0
2024-09-11 05:00:00,0.0,8.26,2.11,7.03,0.0
2024-09-11 06:00:00,11.99,8.5,2.49,6.93,0.016045
2024-09-11 07:00:00,57.01,12.1,2.5,6.65,0.1002
2024-09-11 08:00:00,107.14,16.27,1.72,6.11,0.4187775
2024-09-11 09:00:00,136.24,19.26,2.63,5.76,0.8407825
2024-09-11 10:00:00,141.01,21.6,3.52,5.53,1.0747725
2024-09-11 11:00:00,184.4,22.95,4.32,5.43,1.212015
2024-09-11 12:00:00,275.88,23.27,5.02,5.51,1.25095
2024-09-11 13:00:00,409.68,22.5,5.33,5.73,1.184425
2024-09-11 14:00:00,219.77,21.06,5.03,5.95,1.0177125
2024-09-11 15:00:00,283.47,19.19,4.23,6.09,0.7575125
2024-09-11 16:00:00,219.77,17.15,3.12,6.22,0.42426
2024-09-11 17:00:00,53.8,14.99,2.04,6.35,0.1065875
2024-09-11 18:00:00,0.0,12.79,0.82,6.54,0.0042225000000000006
2024-09-11 19:00:00,0.0,12.06,1.56,6.7,0.0
2024-09-11 20:00:00,0.0,12.18,1.57,6.82,0.0
2024-09-11 21:00:00,0.0,12.03,1.49,6.96,0.0
2024-09-11 22:00:00,0.0,11.57,1.4,7.05,0.0
2024-09-11 23:00:00,0.0,11.28,1.56,7.13,0.0
2024-09-12 00:00:00,0.0,10.99,1.57,7.13,0.0
2024-09-12 01:00:00,0.0,10.55,1.68,7.13,0.0
2024-09-12 02:00:00,0.0,9.67,2.13,7.11,0.0
2024-09-12 03:00:00,0.0,8.57,2.05,7.02,0.0
2024-09-12 04:00:00,0.0,8.02,2.55,6.93,0.0
2024-09-12 05:00:00,0.0,7.29,2.51,6.72,0.0
2024-09-12 06:00:00,7.15,7.6,2.76,6.5,0.0168825
2024-09-12 07:00:00,35.05,11.74,3.03,6.04,0.1013975
2024-09-12 08:00:00,65.88,15.57,1.04,5.54,0.4256025
2024-09-12 09:00:00,318.03,18.44,1.66,5.3,0.84833
2024-09-12 10:00:00,256.44,20.83,2.8,5.21,1.086365
2024-09-12 11:00:00,321.81,22.37,3.87,5.28,1.2286225
2024-09-12 12:00:00,595.94,22.98,4.79,5.4,1.2609474999999999
2024-09-12 13:00:00,475.94,22.42,5.32,5.57,1.210475
2024-09-12 14:00:00,522.3,20.92,5.0,5.76,1.0408875
2024-09-12 15:00:00,268.99,19.05,3.93,5.87,0.77912
2024-09-12 16:00:00,244.75,17.01,2.73,5.9,0.4406025
2024-09-12 17:00:00,54.35,15.09,1.69,5.96,0.06409
2024-09-12 18:00:00,0.0,13.06,0.41,6.2,5.5e-05
2024-09-12 19:00:00,0.0,12.65,0.62,6.28,0.0
2024-09-12 20:00:00,0.0,12.31,0.75,6.19,0.0
2024-09-12 21:00:00,0.0,12.17,1.24,6.22,0.0
2024-09-12 22:00:00,0.0,11.94,1.87,6.3,0.0
2024-09-12 23:00:00,0.0,11.54,2.11,6.36,0.0
2024-09-13 00:00:00,0.0,10.92,2.07,6.4,0.0
2024-09-13 01:00:00,0.0,10.29,2.03,6.41,0.0
2024-09-13 02:00:00,0.0,9.55,1.92,6.41,0.0
2024-09-13 03:00:00,0.0,8.63,1.96,6.45,0.0
2024-09-13 04:00:00,0.0,7.96,2.11,6.48,0.0
2024-09-13 05:00:00,0.0,7.58,2.19,6.48,0.0
2024-09-13 06:00:00,6.8,8.29,2.27,6.46,0.01718
2024-09-13 07:00:00,38.06,12.24,2.45,6.45,0.0948525
2024-09-13 08:00:00,101.82,16.13,3.09,6.64,0.4364825
2024-09-13 09:00:00,137.59,18.2,3.81,6.54,0.8864925
2024-09-13 10:00:00,150.14,19.24,3.96,6.41,1.12124
2024-09-13 11:00:00,179.85,19.16,3.5,6.35,1.2415775
2024-09-13 12:00:00,275.98,18.74,3.06,6.29,1.2579625
2024-09-13 13:00:00,275.64,18.59,2.74,6.19,1.192835
2024-09-13 14:00:00,451.67,18.32,2.47,6.07,1.0358924999999999
2024-09-13 15:00:00,288.6,17.79,2.22,5.99,0.783
2024-09-13 16:00:00,225.92,16.77,2.14,5.98,0.4402025
2024-09-13 17:00:00,108.44,15.17,1.88,6.1,0.1070325
2024-09-13 18:00:00,0.0,13.17,1.31,6.3,0.0033225
2024-09-13 19:00:00,0.0,12.67,1.75,6.43,0.0
2024-09-13 20:00:00,0.0,12.31,1.58,6.6,0.0
2024-09-13 21:00:00,0.0,11.8,1.58,6.8,0.0
2024-09-13 22:00:00,0.0,11.32,1.68,6.96,0.0
2024-09-13 23:00:00,0.0,11.05,1.71,7.08,0.0
2024-09-14 00:00:00,0.0,10.77,1.66,7.16,0.0
2024-09-14 01:00:00,0.0,10.43,1.64,7.19,0.0
2024-09-14 02:00:00,0.0,10.05,1.7,7.15,0.0
2024-09-14 03:00:00,0.0,9.54,1.87,7.02,0.0
2024-09-14 04:00:00,0.0,8.8,2.11,6.78,0.0
2024-09-14 05:00:00,0.0,8.2,2.28,6.51,0.0
2024-09-14 06:00:00,72.43,8.57,2.16,6.38,0.0172375
2024-09-14 07:00:00,237.44,12.31,1.8,6.17,0.10848
2024-09-14 08:00:00,129.44,15.27,2.87,5.46,0.409775
2024-09-14 09:00:00,123.68,16.93,3.36,5.32,0.8219
2024-09-14 10:00:00,127.4,18.41,3.63,5.37,1.058225
2024-09-14 11:00:00,181.04,19.66,4.08,5.25,1.1952725
2024-09-14 12:00:00,240.37,20.42,4.37,5.25,1.232555
2024-09-14 13:00:00,511.59,20.63,4.65,5.39,1.1570200000000002
2024-09-14 14:00:00,199.76,20.03,4.64,5.58,0.978345
2024-09-14 15:00:00,268.73,18.57,4.17,5.72,0.713735
2024-09-14 16:00:00,257.99,16.56,3.38,5.77,0.3980175
2024-09-14 17:00:00,101.01,14.12,2.36,5.79,0.1145475
2024-09-14 18:00:00,0.0,11.81,1.22,5.81,0.006005
2024-09-14 19:00:00,0.0,11.17,1.42,5.87,0.0
2024-09-14 20:00:00,0.0,11.4,0.93,6.01,0.0
2024-09-14 21:00:00,0.0,10.83,1.46,6.08,0.0
2024-09-14 22:00:00,0.0,10.61,2.06,6.18,0.0
2024-09-14 23:00:00,0.0,10.68,2.21,6.42,0.0
2024-09-15 00:00:00,0.0,10.3,2.34,6.65,0.0
