datetime,DNI,Temperatura,Viento,Humedad,REPARTICION_ARCUS
2024-06-19 00:00:00,0.0,10.39,0.61,6.56,0.0
2024-06-19 01:00:00,0.0,10.27,0.69,6.38,0.0
2024-06-19 02:00:00,0.0,10.0,0.88,6.17,0.0
2024-06-19 03:00:00,0.0,9.81,0.9,5.97,0.0
2024-06-19 04:00:00,0.0,9.6,0.98,5.82,0.0
2024-06-19 05:00:00,0.0,9.2,1.25,5.68,0.0
2024-06-19 06:00:00,162.19,9.47,1.57,5.47,0.0734
2024-06-19 07:00:00,460.35,13.51,1.29,5.22,3.6865
2024-06-19 08:00:00,587.62,17.34,0.6,5.03,9.1745
2024-06-19 09:00:00,728.64,19.17,2.77,5.13,11.1421
2024-06-19 10:00:00,659.24,19.88,4.03,5.4,13.4146
2024-06-19 11:00:00,429.78,20.2,4.73,5.58,13.9211
2024-06-19 12:00:00,426.09,20.13,5.1,5.74,16.612000000000002
2024-06-19 13:00:00,636.04,19.6,5.16,5.93,15.2036
2024-06-19 14:00:00,312.55,18.68,4.74,6.09,7.6762999999999995
2024-06-19 15:00:00,258.59,17.57,3.85,6.16,2.3419
2024-06-19 16:00:00,183.99,16.14,2.66,6.17,0.6796
2024-06-19 17:00:00,4.17,13.61,1.02,6.35,0.0436
2024-06-19 18:00:00,0.0,12.29,1.03,6.33,0.0
2024-06-19 19:00:00,0.0,12.28,1.48,5.84,0.0
2024-06-19 20:00:00,0.0,12.77,0.9,5.55,0.0
2024-06-19 21:00:00,0.0,12.2,0.76,5.6,0.0
2024-06-19 22:00:00,0.0,11.47,0.87,5.66,0.0
2024-06-19 23:00:00,0.0,11.57,0.93,5.64,0.0
2024-06-20 00:00:00,0.0,11.54,1.01,5.6,0.0
2024-06-20 01:00:00,0.0,11.42,1.15,5.53,0.0
2024-06-20 02:00:00,0.0,11.39,1.34,5.38,0.0
2024-06-20 03:00:00,0.0,11.63,1.22,5.27,0.0
2024-06-20 04:00:00,0.0,11.69,1.12,5.29,0.0
2024-06-20 05:00:00,0.0,11.75,1.26,5.28,0.0
2024-06-20 06:00:00,17.75,12.27,1.44,5.13,0.0782
2024-06-20 07:00:00,46.83,14.86,0.99,4.96,1.123
2024-06-20 08:00:00,163.99,17.14,0.78,4.69,3.3559
2024-06-20 09:00:00,218.4,18.61,1.7,4.85,6.974
2024-06-20 10:00:00,404.57,19.84,2.4,5.09,9.479000000000001
2024-06-20 11:00:00,278.15,20.73,3.36,5.27,13.2683
2024-06-20 12:00:00,211.68,21.11,4.27,5.48,12.2583
2024-06-20 13:00:00,52.17,20.65,4.63,5.83,5.6535
2024-06-20 14:00:00,81.46,19.8,4.58,6.14,5.4218
2024-06-20 15:00:00,450.31,18.7,4.12,6.34,3.0733
2024-06-20 16:00:00,202.45,17.34,3.36,6.45,1.0989
2024-06-20 17:00:00,0.0,15.04,1.93,6.6,0.035
2024-06-20 18:00:00,0.0,14.15,1.38,6.52,0.0
2024-06-20 19:00:00,0.0,14.16,1.85,6.16,0.0
2024-06-20 20:00:00,0.0,14.4,1.74,6.02,0.0
2024-06-20 21:00:00,0.0,14.18,1.75,6.07,0.0
2024-06-20 22:00:00,0.0,14.04,2.0,6.08,0.0
2024-06-20 23:00:00,0.0,14.07,2.11,6.06,0.0
2024-06-21 00:00:00,0.0,13.93,1.96,6.1,0.0
2024-06-21 01:00:00,0.0,13.49,1.72,6.22,0.0
2024-06-21 02:00:00,0.0,12.91,1.36,6.41,0.0
2024-06-21 03:00:00,0.0,12.3,1.21,6.59,0.0
2024-06-21 04:00:00,0.0,12.11,1.35,6.68,0.0
2024-06-21 05:00:00,0.0,12.35,1.52,6.64,0.0
2024-06-21 06:00:00,6.26,12.91,1.42,6.59,0.0012
2024-06-21 07:00:00,101.78,15.49,0.73,6.61,1.0636
2024-06-21 08:00:00,196.63,17.83,1.19,6.56,3.2392
2024-06-21 09:00:00,305.86,18.87,2.86,6.68,5.1813
2024-06-21 10:00:00,120.31,19.59,3.46,6.9,6.5102
2024-06-21 11:00:00,80.86,20.27,3.95,7.03,7.7302
2024-06-21 12:00:00,174.45,20.63,4.32,7.12,9.9385
2024-06-21 13:00:00,269.53,20.38,4.3,7.21,9.707999999999998
2024-06-21 14:00:00,219.4,19.75,3.85,7.24,7.4084
2024-06-21 15:00:00,174.45,18.95,3.21,7.24,3.777
2024-06-21 16:00:00,98.32,17.8,2.44,7.24,1.3782
2024-06-21 17:00:00,0.0,15.38,1.64,7.45,0.2114
2024-06-21 18:00:00,0.0,14.25,0.57,7.63,0.0
2024-06-21 19:00:00,0.0,14.01,0.9,7.51,0.0
2024-06-21 20:00:00,0.0,13.89,0.99,7.36,0.0
2024-06-21 21:00:00,0.0,13.66,1.19,7.21,0.0
2024-06-21 22:00:00,0.0,13.48,1.36,7.04,0.0
2024-06-21 23:00:00,0.0,13.38,1.34,6.89,0.0
2024-06-22 00:00:00,0.0,13.14,1.23,6.78,0.0
2024-06-22 01:00:00,0.0,12.71,1.07,6.73,0.0
2024-06-22 02:00:00,0.0,12.04,1.02,6.73,0.0
2024-06-22 03:00:00,0.0,11.42,1.04,6.77,0.0
2024-06-22 04:00:00,0.0,10.83,1.12,6.78,0.0
2024-06-22 05:00:00,0.0,10.33,1.25,6.76,0.0
2024-06-22 06:00:00,191.84,10.59,1.39,6.68,0.073
2024-06-22 07:00:00,715.6,15.14,1.05,6.58,3.5020000000000002
2024-06-22 08:00:00,753.47,18.75,0.92,6.36,8.143
2024-06-22 09:00:00,905.67,20.79,3.01,6.32,12.1008
2024-06-22 10:00:00,939.24,21.97,4.0,6.45,14.9064
2024-06-22 11:00:00,958.95,22.65,4.52,6.64,16.1923
2024-06-22 12:00:00,897.87,23.16,4.6,6.77,16.1963
2024-06-22 13:00:00,934.43,23.2,4.83,6.87,15.105
2024-06-22 14:00:00,872.52,22.22,5.06,7.04,13.0015
2024-06-22 15:00:00,803.22,20.33,4.75,7.27,9.5245
2024-06-22 16:00:00,612.58,17.79,3.86,7.54,4.9414
2024-06-22 17:00:00,57.34,14.37,1.98,7.98,0.6128
2024-06-22 18:00:00,0.0,13.14,1.11,8.14,0.0
2024-06-22 19:00:00,0.0,12.91,1.85,7.74,0.0
2024-06-22 20:00:00,0.0,13.71,1.54,7.28,0.0
2024-06-22 21:00:00,0.0,13.55,1.45,7.02,0.0
2024-06-22 22:00:00,0.0,13.03,1.71,6.78,0.0
2024-06-22 23:00:00,0.0,12.88,1.81,6.48,0.0
2024-06-23 00:00:00,0.0,12.78,1.6,6.21,0.0
2024-06-23 01:00:00,0.0,12.3,1.27,6.04,0.0
2024-06-23 02:00:00,0.0,11.58,1.0,6.02,0.0
2024-06-23 03:00:00,0.0,10.96,0.89,6.04,0.0
2024-06-23 04:00:00,0.0,10.8,1.0,5.95,0.0
2024-06-23 05:00:00,0.0,10.53,1.32,5.77,0.0
2024-06-23 06:00:00,244.37,10.87,1.68,5.52,0.072
2024-06-23 07:00:00,730.47,15.5,1.41,5.21,3.5075
2024-06-23 08:00:00,770.08,19.62,1.21,5.22,8.130700000000001
2024-06-23 09:00:00,901.11,21.75,3.37,5.47,11.818999999999999
2024-06-23 10:00:00,946.77,22.81,4.23,5.77,14.4099
2024-06-23 11:00:00,898.06,23.37,4.68,6.09,15.784500000000001
2024-06-23 12:00:00,852.32,23.5,4.89,6.36,16.0639
2024-06-23 13:00:00,834.1,23.18,4.94,6.53,15.0272
2024-06-23 14:00:00,683.7,22.18,4.89,6.69,11.6674
2024-06-23 15:00:00,572.07,20.33,4.36,6.9,9.3367
2024-06-23 16:00:00,481.25,17.95,3.27,7.11,3.3548
2024-06-23 17:00:00,61.43,14.83,1.35,7.44,0.43160000000000004
2024-06-23 18:00:00,0.0,13.7,0.84,7.43,0.0
2024-06-23 19:00:00,0.0,13.74,1.3,7.06,0.0
2024-06-23 20:00:00,0.0,13.45,0.88,6.88,0.0
2024-06-23 21:00:00,0.0,12.92,0.99,6.78,0.0
2024-06-23 22:00:00,0.0,12.73,1.07,6.55,0.0
2024-06-23 23:00:00,0.0,12.5,1.25,6.34,0.0
2024-06-24 00:00:00,0.0,12.2,1.23,6.16,0.0
2024-06-24 01:00:00,0.0,11.93,1.17,6.01,0.0
2024-06-24 02:00:00,0.0,11.66,1.14,5.89,0.0
2024-06-24 03:00:00,0.0,11.35,1.2,5.8,0.0
2024-06-24 04:00:00,0.0,11.12,1.32,5.68,0.0
2024-06-24 05:00:00,0.0,10.98,1.42,5.52,0.0
2024-06-24 06:00:00,126.01,11.38,1.44,5.39,0.0712
2024-06-24 07:00:00,559.36,15.76,1.08,5.35,3.6024
2024-06-24 08:00:00,730.1,19.5,0.99,5.47,8.2542
2024-06-24 09:00:00,926.28,21.24,3.15,5.8,11.8957
2024-06-24 10:00:00,901.11,22.06,4.29,6.14,14.4352
2024-06-24 11:00:00,939.88,22.26,4.99,6.49,15.6912
2024-06-24 12:00:00,914.92,22.07,5.26,6.78,15.9459
2024-06-24 13:00:00,928.27,21.49,5.22,7.03,14.9217
2024-06-24 14:00:00,885.52,20.53,4.83,7.22,12.8209
2024-06-24 15:00:00,775.67,19.27,4.09,7.32,9.276
2024-06-24 16:00:00,665.85,17.47,3.37,7.43,4.7886
2024-06-24 17:00:00,40.21,14.36,1.86,7.79,0.5877
2024-06-24 18:00:00,0.0,12.99,1.03,7.75,0.0
2024-06-24 19:00:00,0.0,13.17,1.01,7.4,0.0
2024-06-24 20:00:00,0.0,13.4,0.43,7.16,0.0
2024-06-24 21:00:00,0.0,13.24,0.2,6.98,0.0
2024-06-24 22:00:00,0.0,12.96,0.15,6.83,0.0
2024-06-24 23:00:00,0.0,12.6,0.19,6.7,0.0
2024-06-25 00:00:00,0.0,12.3,0.23,6.61,0.0
2024-06-25 01:00:00,0.0,12.03,0.33,6.51,0.0
2024-06-25 02:00:00,0.0,11.77,0.44,6.43,0.0
2024-06-25 03:00:00,0.0,11.54,0.54,6.36,0.0
2024-06-25 04:00:00,0.0,11.35,0.67,6.29,0.0
2024-06-25 05:00:00,0.0,11.12,0.84,6.22,0.0
2024-06-25 06:00:00,82.81,11.3,0.93,6.2,0.0613
2024-06-25 07:00:00,608.58,14.32,0.99,6.27,3.4809
2024-06-25 08:00:00,706.79,17.49,1.41,6.19,8.0995
2024-06-25 09:00:00,910.29,19.67,3.75,6.27,11.8722
2024-06-25 10:00:00,895.82,20.54,4.63,6.51,14.4674
2024-06-25 11:00:00,891.67,21.13,5.01,6.7,15.9108
2024-06-25 12:00:00,919.87,21.28,5.31,6.85,16.0683
2024-06-25 13:00:00,929.58,20.82,5.41,6.97,15.1856
2024-06-25 14:00:00,805.87,19.58,4.98,7.07,12.895900000000001
2024-06-25 15:00:00,670.74,17.99,4.09,7.19,9.2954
2024-06-25 16:00:00,457.1,16.05,3.36,7.43,4.7897
2024-06-25 17:00:00,36.32,13.84,1.98,7.68,0.5917
2024-06-25 18:00:00,0.0,12.98,1.57,7.57,0.0
2024-06-25 19:00:00,0.0,12.82,1.62,7.3,0.0
2024-06-25 20:00:00,0.0,12.78,1.49,7.08,0.0
2024-06-25 21:00:00,0.0,12.75,1.18,6.82,0.0
2024-06-25 22:00:00,0.0,12.45,0.65,6.61,0.0
2024-06-25 23:00:00,0.0,11.94,0.27,6.44,0.0
2024-06-26 00:00:00,0.0,11.46,0.4,6.27,0.0
2024-06-26 01:00:00,0.0,11.21,0.61,6.11,0.0
2024-06-26 02:00:00,0.0,11.09,0.63,5.97,0.0
2024-06-26 03:00:00,0.0,10.97,0.65,5.85,0.0
2024-06-26 04:00:00,0.0,10.82,0.76,5.73,0.0
2024-06-26 05:00:00,0.0,10.64,0.95,5.6,0.0
2024-06-26 06:00:00,159.76,10.86,1.16,5.43,0.0511
2024-06-26 07:00:00,618.86,14.29,1.14,5.15,3.4664
2024-06-26 08:00:00,782.37,18.31,1.24,4.97,8.1493
2024-06-26 09:00:00,905.8,20.99,3.02,4.8,11.9694
2024-06-26 10:00:00,897.93,22.38,4.0,4.91,14.5054
2024-06-26 11:00:00,942.01,23.18,4.84,5.09,15.9295
2024-06-26 12:00:00,863.88,23.19,5.57,5.38,16.0796
2024-06-26 13:00:00,803.81,22.57,5.81,5.68,15.2142
2024-06-26 14:00:00,872.45,21.54,5.52,5.93,12.8169
2024-06-26 15:00:00,779.82,20.2,4.86,6.09,9.4036
2024-06-26 16:00:00,631.92,18.13,3.96,6.27,4.809
2024-06-26 17:00:00,52.02,14.33,2.11,6.69,0.6227
2024-06-26 18:00:00,0.0,12.59,1.23,6.74,0.0
2024-06-26 19:00:00,0.0,12.54,1.24,6.39,0.0
2024-06-26 20:00:00,0.0,12.95,0.61,6.24,0.0
2024-06-26 21:00:00,0.0,12.91,0.52,6.16,0.0
2024-06-26 22:00:00,0.0,12.75,0.83,5.93,0.0
2024-06-26 23:00:00,0.0,12.7,1.04,5.68,0.0
2024-06-27 00:00:00,0.0,12.61,1.03,5.4,0.0
2024-06-27 01:00:00,0.0,12.68,0.77,5.21,0.0
2024-06-27 02:00:00,0.0,12.33,0.83,5.1,0.0
2024-06-27 03:00:00,0.0,11.74,1.16,4.94,0.0
2024-06-27 04:00:00,0.0,11.4,1.45,4.7,0.0
2024-06-27 05:00:00,0.0,11.17,1.53,4.47,0.0
2024-06-27 06:00:00,85.48,11.34,1.5,4.36,0.0781
2024-06-27 07:00:00,457.38,15.24,1.22,4.48,3.2103
2024-06-27 08:00:00,707.13,18.86,1.86,4.77,7.9775
2024-06-27 09:00:00,863.34,20.54,3.5,5.06,11.8344
2024-06-27 10:00:00,895.57,21.35,4.4,5.43,14.466
2024-06-27 11:00:00,895.01,21.65,4.81,5.76,15.8079
2024-06-27 12:00:00,860.86,21.64,4.95,5.98,15.9944
2024-06-27 13:00:00,921.41,21.38,5.05,6.05,14.8764
2024-06-27 14:00:00,820.79,20.32,4.92,6.26,12.6257
2024-06-27 15:00:00,692.93,18.79,4.11,6.39,9.2095
2024-06-27 16:00:00,517.43,16.82,2.98,6.51,4.7208
2024-06-27 17:00:00,25.15,13.73,1.56,6.81,0.567
2024-06-27 18:00:00,0.0,11.89,1.05,6.87,0.0
2024-06-27 19:00:00,0.0,11.95,1.55,6.48,0.0
2024-06-27 20:00:00,0.0,12.58,0.93,6.21,0.0
2024-06-27 21:00:00,0.0,12.34,0.66,6.17,0.0
2024-06-27 22:00:00,0.0,12.16,0.83,6.08,0.0
2024-06-27 23:00:00,0.0,12.01,1.09,5.93,0.0
2024-06-28 00:00:00,0.0,12.02,1.24,5.68,0.0
2024-06-28 01:00:00,0.0,12.38,1.21,5.37,0.0
2024-06-28 02:00:00,0.0,12.64,1.04,5.1,0.0
2024-06-28 03:00:00,0.0,12.56,0.92,4.92,0.0
2024-06-28 04:00:00,0.0,12.27,1.0,4.77,0.0
2024-06-28 05:00:00,0.0,12.13,1.21,4.57,0.0
2024-06-28 06:00:00,116.57,12.43,1.35,4.39,0.075
2024-06-28 07:00:00,507.53,15.54,1.15,4.31,3.3834
2024-06-28 08:00:00,716.97,18.96,1.57,4.71,7.9064
2024-06-28 09:00:00,919.63,20.66,3.09,5.02,11.6382
2024-06-28 10:00:00,904.1,21.66,3.92,5.3,14.3164
2024-06-28 11:00:00,898.93,22.29,4.44,5.58,15.6717
2024-06-28 12:00:00,907.47,22.48,4.84,5.84,15.9229
2024-06-28 13:00:00,929.61,21.99,5.16,6.06,14.8967
2024-06-28 14:00:00,837.68,20.74,5.15,6.24,12.6597
2024-06-28 15:00:00,769.01,18.77,4.64,6.45,9.2677
2024-06-28 16:00:00,694.61,16.32,3.78,6.67,4.7729
2024-06-28 17:00:00,82.46,13.13,2.08,7.07,0.6015
2024-06-28 18:00:00,0.0,12.02,0.44,7.15,0.0
2024-06-28 19:00:00,0.0,12.01,0.97,6.87,0.0
2024-06-28 20:00:00,0.0,12.03,0.59,6.68,0.0
2024-06-28 21:00:00,0.0,11.87,0.77,6.57,0.0
2024-06-28 22:00:00,0.0,11.97,1.18,6.36,0.0
2024-06-28 23:00:00,0.0,12.27,1.34,6.08,0.0
2024-06-29 00:00:00,0.0,12.77,1.14,5.84,0.0
2024-06-29 01:00:00,0.0,12.76,0.94,5.69,0.0
2024-06-29 02:00:00,0.0,12.44,0.91,5.55,0.0
2024-06-29 03:00:00,0.0,12.19,0.91,5.41,0.0
2024-06-29 04:00:00,0.0,12.03,1.02,5.26,0.0
2024-06-29 05:00:00,0.0,12.14,1.29,5.05,0.0
2024-06-29 06:00:00,162.2,12.9,1.3,4.79,0.0548
2024-06-29 07:00:00,527.98,16.18,0.72,4.65,3.2977999999999996
2024-06-29 08:00:00,746.29,19.01,2.05,5.33,7.967600000000001
2024-06-29 09:00:00,844.68,20.51,3.89,5.66,11.7472
2024-06-29 10:00:00,875.03,21.04,4.85,5.94,14.417300000000001
2024-06-29 11:00:00,886.33,21.05,5.38,6.25,15.656600000000001
2024-06-29 12:00:00,876.86,20.72,5.47,6.52,15.8836
2024-06-29 13:00:00,925.05,20.18,5.33,6.71,14.8848
2024-06-29 14:00:00,755.63,19.29,5.0,6.82,12.5909
2024-06-29 15:00:00,655.6,17.94,4.35,6.93,8.9509
2024-06-29 16:00:00,496.38,16.12,3.41,7.04,4.4683
2024-06-29 17:00:00,29.96,13.33,1.66,7.32,0.4713
2024-06-29 18:00:00,0.0,12.06,1.56,7.29,0.0
2024-06-29 19:00:00,0.0,12.78,2.11,6.7,0.0
2024-06-29 20:00:00,0.0,14.53,1.29,6.09,0.0
2024-06-29 21:00:00,0.0,14.3,1.02,5.85,0.0
2024-06-29 22:00:00,0.0,13.25,1.29,5.76,0.0
2024-06-29 23:00:00,0.0,12.48,1.54,5.63,0.0
2024-06-30 00:00:00,0.0,11.93,1.45,5.52,0.0
2024-06-30 01:00:00,0.0,11.38,1.33,5.48,0.0
2024-06-30 02:00:00,0.0,11.0,1.3,5.44,0.0
2024-06-30 03:00:00,0.0,10.82,1.17,5.41,0.0
2024-06-30 04:00:00,0.0,10.69,1.07,5.4,0.0
2024-06-30 05:00:00,0.0,10.51,1.12,5.39,0.0
2024-06-30 06:00:00,187.47,10.75,1.24,5.36,0.0314
2024-06-30 07:00:00,685.87,14.61,1.03,5.39,3.1961
2024-06-30 08:00:00,722.67,18.44,0.66,5.19,7.8934
2024-06-30 09:00:00,950.64,20.74,2.52,5.2,11.6054
2024-06-30 10:00:00,939.04,22.25,3.51,5.32,14.435400000000001
2024-06-30 11:00:00,914.18,23.48,4.12,5.3,16.299
2024-06-30 12:00:00,880.64,24.54,4.79,4.98,16.5152
2024-06-30 13:00:00,954.49,24.35,5.01,5.04,15.4111
2024-06-30 14:00:00,859.18,23.47,4.88,5.19,13.0317
2024-06-30 15:00:00,838.43,21.97,4.45,5.38,9.486799999999999
2024-06-30 16:00:00,543.66,19.6,3.69,5.71,4.8755
2024-06-30 17:00:00,90.76,15.35,1.57,6.33,0.6538999999999999
2024-06-30 18:00:00,0.0,13.7,1.37,6.49,0.0
2024-06-30 19:00:00,0.0,13.66,1.84,6.11,0.0
2024-06-30 20:00:00,0.0,14.27,1.22,5.86,0.0
2024-06-30 21:00:00,0.0,13.59,1.23,5.76,0.0
2024-06-30 22:00:00,0.0,12.84,1.67,5.58,0.0
2024-06-30 23:00:00,0.0,12.58,1.83,5.3,0.0
2024-07-01 00:00:00,0.0,12.43,1.73,5.03,0.0
2024-07-01 01:00:00,0.0,12.13,1.66,4.79,0.0
2024-07-01 02:00:00,0.0,11.9,1.57,4.58,0.0
2024-07-01 03:00:00,0.0,11.61,1.56,4.4,0.0
2024-07-01 04:00:00,0.0,11.39,1.64,4.23,0.0
2024-07-01 05:00:00,0.0,11.38,1.75,4.05,0.0
2024-07-01 06:00:00,278.09,12.1,1.68,3.82,0.0492
2024-07-01 07:00:00,708.16,16.2,1.19,3.64,3.4631999999999996
2024-07-01 08:00:00,788.49,20.04,0.82,3.9,8.175
2024-07-01 09:00:00,914.99,22.3,2.92,4.23,11.9325
2024-07-01 10:00:00,953.04,23.48,4.42,4.52,14.586
2024-07-01 11:00:00,975.49,23.92,5.09,4.85,15.9605
2024-07-01 12:00:00,898.35,24.15,5.4,4.96,16.0992
2024-07-01 13:00:00,1010.89,23.85,5.73,4.97,15.2678
2024-07-01 14:00:00,914.66,22.72,5.51,5.15,13.0699
2024-07-01 15:00:00,811.29,21.07,4.9,5.33,9.5252
2024-07-01 16:00:00,646.67,18.54,3.7,5.69,5.0277
2024-07-01 17:00:00,100.4,14.54,1.17,6.24,0.6983
2024-07-01 18:00:00,0.0,13.11,1.4,6.32,0.0
2024-07-01 19:00:00,0.0,13.63,1.61,5.95,0.0
2024-07-01 20:00:00,0.0,14.53,0.83,5.68,0.0
2024-07-01 21:00:00,0.0,14.35,0.88,5.56,0.0
2024-07-01 22:00:00,0.0,13.94,1.3,5.36,0.0
2024-07-01 23:00:00,0.0,13.87,1.54,5.07,0.0
2024-07-02 00:00:00,0.0,13.95,1.5,4.79,0.0
2024-07-02 01:00:00,0.0,13.76,1.49,4.61,0.0
2024-07-02 02:00:00,0.0,13.45,1.61,4.41,0.0
2024-07-02 03:00:00,0.0,13.2,1.72,4.15,0.0
2024-07-02 04:00:00,0.0,13.14,1.73,3.84,0.0
2024-07-02 05:00:00,0.0,13.04,1.7,3.54,0.0
2024-07-02 06:00:00,176.86,13.23,1.71,3.26,0.0529
2024-07-02 07:00:00,752.96,16.68,1.35,3.12,3.3847
2024-07-02 08:00:00,806.18,20.8,0.48,3.54,8.0541
2024-07-02 09:00:00,984.11,22.79,2.72,4.09,11.717600000000001
2024-07-02 10:00:00,951.59,24.09,4.06,4.36,14.4946
2024-07-02 11:00:00,944.17,24.69,4.73,4.69,16.1052
2024-07-02 12:00:00,960.41,24.94,5.22,4.94,16.410899999999998
2024-07-02 13:00:00,1016.61,24.46,5.53,5.23,15.3786
2024-07-02 14:00:00,868.36,23.14,5.35,5.57,13.0772
2024-07-02 15:00:00,861.49,21.29,4.47,5.88,9.5911
2024-07-02 16:00:00,542.48,18.98,3.14,6.12,4.9888
2024-07-02 17:00:00,85.66,15.29,0.93,6.51,0.6988
2024-07-02 18:00:00,0.0,13.56,1.33,6.48,0.0
2024-07-02 19:00:00,0.0,13.84,1.89,5.99,0.0
2024-07-02 20:00:00,0.0,15.22,1.07,5.6,0.0
2024-07-02 21:00:00,0.0,15.04,0.92,5.45,0.0
2024-07-02 22:00:00,0.0,14.36,1.35,5.26,0.0
2024-07-02 23:00:00,0.0,14.16,1.55,4.95,0.0
2024-07-03 00:00:00,0.0,14.15,1.36,4.7,0.0
2024-07-03 01:00:00,0.0,13.77,1.19,4.55,0.0
2024-07-03 02:00:00,0.0,13.07,1.2,4.44,0.0
2024-07-03 03:00:00,0.0,12.52,1.28,4.32,0.0
2024-07-03 04:00:00,0.0,12.03,1.31,4.23,0.0
2024-07-03 05:00:00,0.0,11.53,1.33,4.2,0.0
2024-07-03 06:00:00,208.97,11.58,1.43,4.14,0.0608
2024-07-03 07:00:00,724.99,14.9,1.26,4.06,3.3308
2024-07-03 08:00:00,805.48,19.15,1.84,3.97,7.9968
2024-07-03 09:00:00,901.29,21.59,3.85,3.94,11.6897
2024-07-03 10:00:00,959.43,22.58,4.81,4.09,14.463899999999999
2024-07-03 11:00:00,979.09,22.97,5.34,4.26,15.974499999999999
2024-07-03 12:00:00,906.01,22.89,5.5,4.38,16.2109
2024-07-03 13:00:00,984.46,22.37,5.34,4.45,14.9796
2024-07-03 14:00:00,866.72,21.44,4.78,4.51,12.7833
2024-07-03 15:00:00,870.36,20.14,3.71,4.57,9.2016
2024-07-03 16:00:00,533.74,18.15,2.52,4.68,4.8678
2024-07-03 17:00:00,46.52,14.68,0.66,4.98,0.6538
2024-07-03 18:00:00,0.0,12.96,1.64,4.94,0.0
2024-07-03 19:00:00,0.0,12.97,2.18,4.52,0.0
2024-07-03 20:00:00,0.0,13.17,1.78,4.32,0.0
2024-07-03 21:00:00,0.0,12.75,1.71,4.29,0.0
2024-07-03 22:00:00,0.0,12.35,1.72,4.25,0.0
2024-07-03 23:00:00,0.0,11.95,1.57,4.24,0.0
2024-07-04 00:00:00,0.0,11.69,1.34,4.3,0.0
2024-07-04 01:00:00,0.0,11.44,1.12,4.39,0.0
2024-07-04 02:00:00,0.0,11.16,1.04,4.46,0.0
2024-07-04 03:00:00,0.0,10.94,1.08,4.49,0.0
2024-07-04 04:00:00,0.0,10.82,1.29,4.42,0.0
2024-07-04 05:00:00,0.0,11.02,1.47,4.24,0.0
2024-07-04 06:00:00,180.52,11.63,1.57,4.01,0.0514
2024-07-04 07:00:00,643.66,15.16,1.29,3.82,3.3804000000000003
2024-07-04 08:00:00,763.23,19.17,1.2,3.77,8.1465
2024-07-04 09:00:00,912.23,21.35,2.75,3.86,11.9385
2024-07-04 10:00:00,949.05,22.69,3.87,3.93,14.468399999999999
2024-07-04 11:00:00,975.65,23.44,4.39,4.03,15.7588
2024-07-04 12:00:00,964.49,24.38,4.95,3.5,15.9555
2024-07-04 13:00:00,965.85,23.99,5.16,3.33,15.0583
2024-07-04 14:00:00,864.02,22.61,5.09,3.46,12.8926
2024-07-04 15:00:00,860.0,20.2,4.48,3.86,9.394
2024-07-04 16:00:00,548.26,17.12,3.39,4.5,4.8887
2024-07-04 17:00:00,81.28,13.79,1.17,5.22,0.6647000000000001
2024-07-04 18:00:00,0.0,12.32,0.52,5.39,0.0
2024-07-04 19:00:00,0.0,12.33,0.37,5.31,0.0
2024-07-04 20:00:00,0.0,12.33,0.45,5.29,0.0
2024-07-04 21:00:00,0.0,11.93,0.6,5.27,0.0
2024-07-04 22:00:00,0.0,11.45,1.03,5.15,0.0
2024-07-04 23:00:00,0.0,11.4,1.41,4.8,0.0
2024-07-05 00:00:00,0.0,12.12,1.4,4.36,0.0
2024-07-05 01:00:00,0.0,12.65,1.27,3.99,0.0
2024-07-05 02:00:00,0.0,12.79,1.29,3.7,0.0
2024-07-05 03:00:00,0.0,12.68,1.35,3.48,0.0
2024-07-05 04:00:00,0.0,12.51,1.32,3.34,0.0
2024-07-05 05:00:00,0.0,12.33,1.23,3.27,0.0
2024-07-05 06:00:00,181.69,12.28,1.18,3.23,0.0448
2024-07-05 07:00:00,615.95,14.72,0.91,3.29,3.2735
2024-07-05 08:00:00,763.51,17.95,1.8,3.61,7.9208
2024-07-05 09:00:00,914.8,19.96,3.36,3.76,11.6928
2024-07-05 10:00:00,952.11,21.14,4.22,4.01,14.602699999999999
2024-07-05 11:00:00,931.78,21.63,4.67,4.32,16.153
2024-07-05 12:00:00,954.05,21.35,4.89,4.71,16.4043
2024-07-05 13:00:00,867.16,20.48,4.89,5.08,15.31
2024-07-05 14:00:00,834.95,19.34,4.65,5.4,13.0811
2024-07-05 15:00:00,856.83,17.81,4.04,5.62,9.5534
2024-07-05 16:00:00,534.03,15.76,3.1,5.88,4.932
2024-07-05 17:00:00,60.17,12.87,1.29,6.34,0.6585
2024-07-05 18:00:00,0.0,11.79,1.14,6.26,0.0
2024-07-05 19:00:00,0.0,12.33,0.98,5.76,0.0
2024-07-05 20:00:00,0.0,12.39,0.45,5.62,0.0
2024-07-05 21:00:00,0.0,11.72,1.16,5.52,0.0
2024-07-05 22:00:00,0.0,11.87,1.51,5.11,0.0
2024-07-05 23:00:00,0.0,12.38,1.12,4.74,0.0
2024-07-06 00:00:00,0.0,11.89,0.85,4.58,0.0
2024-07-06 01:00:00,0.0,11.37,0.79,4.49,0.0
2024-07-06 02:00:00,0.0,10.86,0.88,4.44,0.0
2024-07-06 03:00:00,0.0,10.26,1.12,4.39,0.0
2024-07-06 04:00:00,0.0,9.97,1.3,4.36,0.0
2024-07-06 05:00:00,0.0,9.91,1.42,4.39,0.0
