datetime,DNI,Temperatura,Viento,Humedad,TACNA_SOLAR
2023-12-25 23:00:00,0.0,20.16,2.97,12.38,0.0
2023-12-26 00:00:00,0.0,19.79,3.06,12.45,0.0
2023-12-26 01:00:00,0.0,19.44,3.01,12.49,0.0
2023-12-26 02:00:00,0.0,19.16,3.47,12.52,0.0
2023-12-26 03:00:00,0.0,18.96,4.09,12.54,0.0
2023-12-26 04:00:00,0.0,18.84,4.7,12.55,0.0
2023-12-26 05:00:00,4.34,18.92,5.25,12.61,4.137185000000001
2023-12-26 06:00:00,38.01,19.73,5.68,12.51,11.318325
2023-12-26 07:00:00,44.19,20.89,6.38,12.36,15.009205
2023-12-26 08:00:00,157.27,22.25,6.88,12.28,17.5975725
2023-12-26 09:00:00,199.88,23.44,7.56,12.26,18.350985
2023-12-26 10:00:00,451.86,24.06,8.08,12.29,18.281315
2023-12-26 11:00:00,208.36,24.38,7.72,12.31,16.29129
2023-12-26 12:00:00,174.71,24.25,7.46,12.33,13.337615
2023-12-26 13:00:00,9.4,24.11,7.39,12.35,9.794015
2023-12-26 14:00:00,1.21,23.8,6.65,12.38,10.868635
2023-12-26 15:00:00,89.9,23.33,5.59,12.39,9.2047
2023-12-26 16:00:00,52.55,22.57,4.92,12.4,4.2746675
2023-12-26 17:00:00,14.06,21.75,4.61,12.44,0.0913125
2023-12-26 18:00:00,0.0,20.86,4.65,12.51,0.0
2023-12-26 19:00:00,0.0,20.27,4.6,12.61,0.0
2023-12-26 20:00:00,0.0,19.93,4.6,12.69,0.0
2023-12-26 21:00:00,0.0,19.76,4.47,12.73,0.0
2023-12-26 22:00:00,0.0,19.68,4.7,12.77,0.0
2023-12-26 23:00:00,0.0,19.56,5.21,12.86,0.0
2023-12-27 00:00:00,0.0,19.41,5.32,12.96,0.0
2023-12-27 01:00:00,0.0,19.29,5.04,13.05,0.0
2023-12-27 02:00:00,0.0,19.25,4.66,13.11,0.0
2023-12-27 03:00:00,0.0,19.19,4.05,13.17,0.0
2023-12-27 04:00:00,0.0,19.12,3.28,13.26,0.0
2023-12-27 05:00:00,14.48,19.31,2.87,13.28,1.8881350000000001
2023-12-27 06:00:00,224.3,20.24,3.37,13.0,7.69349
2023-12-27 07:00:00,427.07,21.68,4.47,12.86,18.444665
2023-12-27 08:00:00,537.52,23.36,4.88,12.78,16.162185
2023-12-27 09:00:00,562.03,24.71,4.82,12.75,17.9747975
2023-12-27 10:00:00,566.94,25.82,4.65,12.71,15.203544999999998
2023-12-27 11:00:00,637.23,26.69,4.57,12.66,16.634462499999998
2023-12-27 12:00:00,455.5,27.38,4.57,12.61,18.6315125
2023-12-27 13:00:00,468.14,27.78,4.54,12.55,15.384934999999999
2023-12-27 14:00:00,317.52,27.85,4.61,12.48,19.3679
2023-12-27 15:00:00,135.61,27.15,4.72,12.46,9.4820225
2023-12-27 16:00:00,102.45,25.96,4.62,12.5,1.4513375
2023-12-27 17:00:00,51.0,24.39,4.55,12.62,0.05047
2023-12-27 18:00:00,0.0,22.69,4.06,12.81,0.0
2023-12-27 19:00:00,0.0,21.78,3.41,12.96,0.0
2023-12-27 20:00:00,0.0,21.29,3.49,13.07,0.0
2023-12-27 21:00:00,0.0,20.89,3.62,13.19,0.0
2023-12-27 22:00:00,0.0,20.6,3.33,13.26,0.0
2023-12-27 23:00:00,0.0,20.38,2.5,13.28,0.0
2023-12-28 00:00:00,0.0,20.31,1.48,13.25,0.0
2023-12-28 01:00:00,0.0,20.35,0.95,13.21,0.0
2023-12-28 02:00:00,0.0,20.25,0.67,13.22,0.0
2023-12-28 03:00:00,0.0,20.04,0.81,13.23,0.0
2023-12-28 04:00:00,0.0,20.01,1.13,13.21,0.0
2023-12-28 05:00:00,17.16,20.71,1.3,13.19,1.140385
2023-12-28 06:00:00,117.59,22.77,1.66,12.9,4.94058
2023-12-28 07:00:00,267.15,24.89,2.2,12.61,6.190445
2023-12-28 08:00:00,243.01,26.74,3.33,12.58,8.512545
2023-12-28 09:00:00,509.3,27.95,4.3,12.65,17.9011275
2023-12-28 10:00:00,571.57,28.66,4.69,12.68,19.910339999999998
2023-12-28 11:00:00,652.82,29.24,5.04,12.53,19.92367
2023-12-28 12:00:00,507.03,28.76,5.38,12.5,19.905170000000002
2023-12-28 13:00:00,489.71,27.76,5.23,12.62,19.6885975
2023-12-28 14:00:00,417.16,26.74,4.65,12.82,19.1773275
2023-12-28 15:00:00,179.87,25.85,3.97,12.96,8.405465
2023-12-28 16:00:00,97.41,25.04,3.57,13.07,2.09902
2023-12-28 17:00:00,74.83,24.12,3.4,13.21,0.2373675
2023-12-28 18:00:00,0.0,23.1,3.05,13.38,0.0
2023-12-28 19:00:00,0.0,22.31,2.48,13.52,0.0
2023-12-28 20:00:00,0.0,21.77,1.99,13.6,0.0
2023-12-28 21:00:00,0.0,21.39,1.75,13.67,0.0
2023-12-28 22:00:00,0.0,21.09,1.71,13.71,0.0
2023-12-28 23:00:00,0.0,20.85,1.79,13.74,0.0
2023-12-29 00:00:00,0.0,20.62,1.77,13.75,0.0
2023-12-29 01:00:00,0.0,20.39,1.38,13.79,0.0
2023-12-29 02:00:00,0.0,20.34,0.91,13.78,0.0
2023-12-29 03:00:00,0.0,20.48,1.24,13.68,0.0
2023-12-29 04:00:00,0.0,20.61,0.98,13.48,0.0
2023-12-29 05:00:00,7.72,21.14,0.75,13.18,7.5464025
2023-12-29 06:00:00,186.3,22.57,1.02,12.86,10.6941425
2023-12-29 07:00:00,252.31,23.69,2.28,12.66,17.921612500000002
2023-12-29 08:00:00,413.96,24.72,3.5,12.66,19.619515
2023-12-29 09:00:00,574.44,25.75,4.25,12.72,19.827125
2023-12-29 10:00:00,618.6,26.63,4.6,12.82,19.3055
2023-12-29 11:00:00,432.57,27.38,4.65,12.83,17.5832775
2023-12-29 12:00:00,220.2,27.86,5.03,12.79,13.8062425
2023-12-29 13:00:00,19.48,27.74,5.58,12.78,11.647995
2023-12-29 14:00:00,0.0,27.18,5.57,12.8,6.324925
2023-12-29 15:00:00,0.0,26.39,5.03,12.88,2.7851525
2023-12-29 16:00:00,0.0,25.4,4.49,12.97,0.694225
2023-12-29 17:00:00,0.0,24.14,3.9,13.09,0.0
2023-12-29 18:00:00,0.0,22.85,2.89,13.33,0.0
2023-12-29 19:00:00,0.0,22.07,1.75,13.55,0.0
2023-12-29 20:00:00,0.0,21.8,1.03,13.65,0.0
2023-12-29 21:00:00,0.0,21.71,0.75,13.71,0.0
2023-12-29 22:00:00,0.0,21.5,1.19,13.82,0.0
2023-12-29 23:00:00,0.0,21.3,1.54,13.88,0.0
2023-12-30 00:00:00,0.0,21.26,1.44,13.86,0.0
2023-12-30 01:00:00,0.0,21.41,1.17,13.78,0.0
2023-12-30 02:00:00,0.0,21.63,0.75,13.65,0.0
2023-12-30 03:00:00,0.0,21.95,0.54,13.52,0.0
2023-12-30 04:00:00,0.0,22.11,0.66,13.42,0.0
2023-12-30 05:00:00,10.39,22.11,0.98,13.34,4.3437525
2023-12-30 06:00:00,135.58,22.48,1.98,13.36,10.8515625
2023-12-30 07:00:00,246.41,22.89,3.06,13.15,16.1109425
2023-12-30 08:00:00,298.7,23.21,3.53,13.17,18.7874075
2023-12-30 09:00:00,233.3,23.94,3.83,13.28,19.610585
2023-12-30 10:00:00,488.03,25.52,4.6,13.31,19.5364625
2023-12-30 11:00:00,603.38,27.17,5.72,12.9,19.137432500000003
2023-12-30 12:00:00,402.7,27.45,6.14,12.78,18.54289
2023-12-30 13:00:00,224.35,27.42,5.92,12.68,19.1463475
2023-12-30 14:00:00,171.9,26.96,5.58,12.64,17.570525
2023-12-30 15:00:00,59.2,26.18,5.22,12.63,13.5153275
2023-12-30 16:00:00,39.8,25.18,4.91,12.62,4.46918
2023-12-30 17:00:00,27.58,23.97,4.41,12.66,0.05466
2023-12-30 18:00:00,0.0,22.82,3.42,12.78,0.0
2023-12-30 19:00:00,0.0,22.29,2.48,12.87,0.0
2023-12-30 20:00:00,0.0,22.22,2.08,12.84,0.0
2023-12-30 21:00:00,0.0,22.15,1.66,12.81,0.0
2023-12-30 22:00:00,0.0,22.0,1.12,12.8,0.0
2023-12-30 23:00:00,0.0,21.69,1.48,12.88,0.0
2023-12-31 00:00:00,0.0,21.09,2.55,13.12,0.0
2023-12-31 01:00:00,0.0,20.34,3.29,13.45,0.0
2023-12-31 02:00:00,0.0,19.78,3.28,13.68,0.0
2023-12-31 03:00:00,0.0,19.62,2.99,13.71,0.0
2023-12-31 04:00:00,0.0,19.6,2.58,13.7,0.0
2023-12-31 05:00:00,22.69,19.67,2.24,13.69,10.8708775
2023-12-31 06:00:00,277.93,20.71,2.37,13.51,17.042920000000002
2023-12-31 07:00:00,517.7,22.52,3.02,13.31,19.1940175
2023-12-31 08:00:00,672.11,24.03,3.89,13.21,19.662945
2023-12-31 09:00:00,565.51,25.15,4.65,13.15,19.907452499999998
2023-12-31 10:00:00,580.59,26.0,5.25,13.14,18.2033275
2023-12-31 11:00:00,522.17,26.49,5.61,13.14,19.8917275
2023-12-31 12:00:00,580.84,26.58,5.87,13.15,19.4780925
2023-12-31 13:00:00,589.38,26.4,5.99,13.13,17.3552975
2023-12-31 14:00:00,581.57,25.76,5.92,13.14,18.681415
2023-12-31 15:00:00,523.6,24.91,5.28,13.18,16.72449
2023-12-31 16:00:00,428.98,24.06,4.44,13.19,8.940995000000001
2023-12-31 17:00:00,225.51,23.1,3.76,13.23,0.292555
2023-12-31 18:00:00,0.0,21.94,3.16,13.33,0.0
2023-12-31 19:00:00,0.0,21.28,2.47,13.42,0.0
2023-12-31 20:00:00,0.0,20.94,2.19,13.46,0.0
2023-12-31 21:00:00,0.0,20.54,2.3,13.5,0.0
2023-12-31 22:00:00,0.0,20.16,2.31,13.51,0.0
2023-12-31 23:00:00,0.0,19.88,2.45,13.51,0.0
2024-01-01 00:00:00,0.0,19.62,2.58,13.49,0.0
2024-01-01 01:00:00,0.0,19.43,2.79,13.45,0.0
2024-01-01 02:00:00,0.0,19.28,3.16,13.39,0.0
2024-01-01 03:00:00,0.0,19.11,3.43,13.36,0.0
2024-01-01 04:00:00,0.0,19.0,3.62,13.31,0.0
2024-01-01 05:00:00,24.96,19.04,3.82,13.24,11.106
2024-01-01 06:00:00,347.76,19.74,4.2,13.08,17.397
2024-01-01 07:00:00,598.35,20.81,4.55,12.87,19.112000000000002
2024-01-01 08:00:00,699.06,22.14,4.79,12.74,19.74975
2024-01-01 09:00:00,814.27,23.47,4.82,12.65,19.8475
2024-01-01 10:00:00,797.57,24.47,4.8,12.56,19.8615
2024-01-01 11:00:00,773.56,25.34,4.79,12.44,19.752499999999998
2024-01-01 12:00:00,706.45,26.19,4.8,12.27,19.9805
2024-01-01 13:00:00,729.3,26.84,4.87,12.03,19.401
2024-01-01 14:00:00,691.54,27.19,4.93,11.73,17.889
2024-01-01 15:00:00,597.68,27.01,5.03,11.47,15.068
2024-01-01 16:00:00,442.37,26.16,5.11,11.34,6.904
2024-01-01 17:00:00,264.81,24.49,5.1,11.53,0.08875
2024-01-01 18:00:00,0.0,22.32,4.67,12.01,0.0
2024-01-01 19:00:00,0.0,20.97,3.95,12.45,0.0
2024-01-01 20:00:00,0.0,20.17,3.67,12.74,0.0
2024-01-01 21:00:00,0.0,19.75,3.54,12.94,0.0
2024-01-01 22:00:00,0.0,19.52,3.2,13.0,0.0
2024-01-01 23:00:00,0.0,19.34,3.09,13.04,0.0
2024-01-02 00:00:00,0.0,19.19,3.15,13.06,0.0
2024-01-02 01:00:00,0.0,19.1,3.09,13.04,0.0
2024-01-02 02:00:00,0.0,19.07,3.02,13.05,0.0
2024-01-02 03:00:00,0.0,18.95,3.0,13.09,0.0
2024-01-02 04:00:00,0.0,18.87,3.2,13.1,0.0
2024-01-02 05:00:00,47.98,18.94,3.52,13.07,0.41200000000000003
2024-01-02 06:00:00,349.62,19.58,3.91,12.87,1.1025
2024-01-02 07:00:00,609.04,20.74,4.06,12.62,2.47825
2024-01-02 08:00:00,613.01,22.49,4.53,12.45,3.9080000000000004
2024-01-02 09:00:00,673.74,23.75,5.65,12.37,8.151
2024-01-02 10:00:00,619.74,24.56,6.0,12.32,16.158
2024-01-02 11:00:00,682.32,25.19,5.96,12.26,18.71525
2024-01-02 12:00:00,534.72,25.49,5.96,12.22,19.3945
2024-01-02 13:00:00,616.71,25.61,5.96,12.19,19.39725
2024-01-02 14:00:00,536.37,25.43,5.79,12.17,18.79875
2024-01-02 15:00:00,340.94,24.82,5.31,12.17,16.805
2024-01-02 16:00:00,154.17,23.88,4.69,12.21,9.68975
2024-01-02 17:00:00,62.26,22.78,4.04,12.25,0.42275
2024-01-02 18:00:00,0.0,21.58,3.48,12.31,0.0
2024-01-02 19:00:00,0.0,20.77,3.06,12.37,0.0
2024-01-02 20:00:00,0.0,20.19,2.95,12.44,0.0
2024-01-02 21:00:00,0.0,19.78,2.73,12.51,0.0
2024-01-02 22:00:00,0.0,19.49,2.41,12.52,0.0
2024-01-02 23:00:00,0.0,19.21,2.2,12.52,0.0
2024-01-03 00:00:00,0.0,18.97,2.01,12.5,0.0
2024-01-03 01:00:00,0.0,18.8,1.78,12.47,0.0
2024-01-03 02:00:00,0.0,18.65,1.57,12.46,0.0
2024-01-03 03:00:00,0.0,18.58,1.49,12.46,0.0
2024-01-03 04:00:00,0.0,18.52,1.63,12.5,0.0
2024-01-03 05:00:00,100.68,18.64,2.09,12.54,8.3235
2024-01-03 06:00:00,365.5,19.53,3.17,12.43,14.38975
2024-01-03 07:00:00,735.07,21.11,4.04,12.28,16.97625
2024-01-03 08:00:00,803.2,22.74,4.56,12.2,19.43625
2024-01-03 09:00:00,775.91,23.98,4.86,12.17,19.4695
2024-01-03 10:00:00,847.33,24.9,5.16,12.18,19.096249999999998
2024-01-03 11:00:00,773.11,25.48,5.49,12.18,19.02
2024-01-03 12:00:00,685.5,25.89,5.62,12.18,19.54375
2024-01-03 13:00:00,498.73,26.2,5.47,12.15,18.235500000000002
2024-01-03 14:00:00,639.46,26.19,5.17,12.12,17.113500000000002
2024-01-03 15:00:00,483.23,25.82,5.13,12.09,15.5245
2024-01-03 16:00:00,313.14,24.87,5.04,12.09,7.74825
2024-01-03 17:00:00,119.64,23.38,4.85,12.12,0.37175
2024-01-03 18:00:00,0.0,21.69,4.58,12.2,0.0
2024-01-03 19:00:00,0.0,20.65,4.39,12.3,0.0
2024-01-03 20:00:00,0.0,20.02,4.42,12.42,0.0
2024-01-03 21:00:00,0.0,19.62,4.18,12.51,0.0
2024-01-03 22:00:00,0.0,19.39,3.49,12.52,0.0
2024-01-03 23:00:00,0.0,19.26,3.38,12.55,0.0
2024-01-04 00:00:00,0.0,19.06,3.61,12.57,0.0
2024-01-04 01:00:00,0.0,18.91,3.58,12.58,0.0
2024-01-04 02:00:00,0.0,18.83,3.59,12.63,0.0
2024-01-04 03:00:00,0.0,18.75,3.74,12.65,0.0
2024-01-04 04:00:00,0.0,18.69,3.93,12.67,0.0
2024-01-04 05:00:00,28.54,18.75,4.25,12.71,0.78325
2024-01-04 06:00:00,306.39,19.31,5.01,12.61,2.61525
2024-01-04 07:00:00,547.89,20.24,5.74,12.5,8.197
2024-01-04 08:00:00,624.9,21.58,6.05,12.39,19.351
2024-01-04 09:00:00,684.0,23.0,6.18,12.27,19.75825
2024-01-04 10:00:00,662.93,23.95,6.18,12.24,19.872
2024-01-04 11:00:00,618.99,24.57,5.91,12.26,19.855
2024-01-04 12:00:00,591.2,25.1,5.22,12.25,19.825499999999998
2024-01-04 13:00:00,483.6,25.61,4.76,12.18,19.715249999999997
2024-01-04 14:00:00,515.49,25.98,4.68,12.11,18.87825
2024-01-04 15:00:00,312.43,25.84,4.77,12.08,16.41375
2024-01-04 16:00:00,296.46,25.05,4.63,12.11,9.221499999999999
2024-01-04 17:00:00,59.51,23.79,4.11,12.17,0.31575
2024-01-04 18:00:00,0.0,22.46,3.54,12.28,0.0
2024-01-04 19:00:00,0.0,21.7,3.12,12.35,0.0
2024-01-04 20:00:00,0.0,21.25,2.85,12.37,0.0
2024-01-04 21:00:00,0.0,20.88,2.71,12.4,0.0
2024-01-04 22:00:00,0.0,20.49,2.46,12.45,0.0
2024-01-04 23:00:00,0.0,20.11,2.48,12.55,0.0
2024-01-05 00:00:00,0.0,19.71,2.76,12.66,0.0
2024-01-05 01:00:00,0.0,19.35,3.05,12.75,0.0
2024-01-05 02:00:00,0.0,19.1,3.25,12.78,0.0
2024-01-05 03:00:00,0.0,18.97,3.36,12.77,0.0
2024-01-05 04:00:00,0.0,18.91,3.24,12.75,0.0
2024-01-05 05:00:00,13.54,18.91,3.53,12.77,4.7355
2024-01-05 06:00:00,160.0,19.38,4.39,12.71,16.39275
2024-01-05 07:00:00,243.51,20.22,5.25,12.66,19.8455
2024-01-05 08:00:00,481.75,21.11,6.04,12.64,19.62125
2024-01-05 09:00:00,651.06,21.94,6.84,12.61,19.829
2024-01-05 10:00:00,694.18,22.59,7.07,12.6,19.9075
2024-01-05 11:00:00,698.1,23.08,6.63,12.58,19.929000000000002
2024-01-05 12:00:00,588.88,23.57,5.87,12.56,19.88475
2024-01-05 13:00:00,563.43,24.15,5.2,12.52,19.730249999999998
2024-01-05 14:00:00,520.96,24.53,4.76,12.49,18.92775
2024-01-05 15:00:00,442.14,24.63,4.63,12.45,16.5485
2024-01-05 16:00:00,316.65,24.22,4.68,12.43,8.301
2024-01-05 17:00:00,123.05,23.17,4.56,12.48,0.26
2024-01-05 18:00:00,0.0,21.7,4.3,12.61,0.0
2024-01-05 19:00:00,0.0,20.69,3.89,12.75,0.0
2024-01-05 20:00:00,0.0,20.02,3.84,12.91,0.0
2024-01-05 21:00:00,0.0,19.66,3.87,13.02,0.0
2024-01-05 22:00:00,0.0,19.57,3.84,13.05,0.0
2024-01-05 23:00:00,0.0,19.45,3.49,13.04,0.0
2024-01-06 00:00:00,0.0,19.32,2.93,13.0,0.0
2024-01-06 01:00:00,0.0,19.23,2.73,12.97,0.0
2024-01-06 02:00:00,0.0,19.08,3.43,12.97,0.0
2024-01-06 03:00:00,0.0,18.92,4.51,13.01,0.0
2024-01-06 04:00:00,0.0,18.8,5.14,13.04,0.0
2024-01-06 05:00:00,44.35,18.88,5.55,13.04,5.1765
2024-01-06 06:00:00,370.95,19.57,6.32,12.91,16.82025
2024-01-06 07:00:00,658.11,20.44,7.03,12.82,18.8575
2024-01-06 08:00:00,787.3,21.59,7.31,12.76,19.64225
2024-01-06 09:00:00,852.65,22.71,7.24,12.71,19.82975
2024-01-06 10:00:00,800.72,23.55,6.91,12.67,19.89425
2024-01-06 11:00:00,747.64,24.14,6.43,12.63,19.8945
2024-01-06 12:00:00,644.05,24.72,6.11,12.54,19.86
2024-01-06 13:00:00,592.07,25.02,6.17,12.45,19.7495
2024-01-06 14:00:00,567.42,24.86,6.24,12.38,18.92125
2024-01-06 15:00:00,590.76,24.25,6.04,12.36,12.82775
2024-01-06 16:00:00,362.56,23.34,5.57,12.38,3.53675
2024-01-06 17:00:00,212.49,22.0,5.12,12.46,0.08325
2024-01-06 18:00:00,3.79,20.79,4.5,12.59,0.0
2024-01-06 19:00:00,0.0,20.27,3.99,12.67,0.0
2024-01-06 20:00:00,0.0,19.93,3.97,12.72,0.0
2024-01-06 21:00:00,0.0,19.68,3.96,12.74,0.0
2024-01-06 22:00:00,0.0,19.47,4.09,12.71,0.0
2024-01-06 23:00:00,0.0,19.3,4.35,12.7,0.0
2024-01-07 00:00:00,0.0,19.13,4.61,12.7,0.0
2024-01-07 01:00:00,0.0,19.0,4.96,12.73,0.0
2024-01-07 02:00:00,0.0,18.9,5.12,12.78,0.0
2024-01-07 03:00:00,0.0,18.85,5.13,12.83,0.0
2024-01-07 04:00:00,0.0,18.82,5.09,12.86,0.0
2024-01-07 05:00:00,34.31,18.92,5.12,12.88,0.9424999999999999
2024-01-07 06:00:00,375.98,19.6,5.73,12.75,4.5185
2024-01-07 07:00:00,529.6,20.65,6.26,12.61,11.38
2024-01-07 08:00:00,686.35,21.87,6.13,12.53,18.708
2024-01-07 09:00:00,820.32,23.16,5.71,12.49,19.804
2024-01-07 10:00:00,774.29,24.13,5.59,12.51,19.81175
2024-01-07 11:00:00,766.76,24.79,5.52,12.55,19.7545
2024-01-07 12:00:00,646.85,25.35,5.29,12.56,19.75
2024-01-07 13:00:00,648.83,25.8,5.26,12.53,19.586
2024-01-07 14:00:00,707.68,25.88,5.51,12.52,18.7575
2024-01-07 15:00:00,553.09,25.34,5.59,12.54,13.9255
2024-01-07 16:00:00,451.62,24.33,5.51,12.58,3.0495
2024-01-07 17:00:00,170.73,22.58,5.31,12.7,0.06225
2024-01-07 18:00:00,2.91,20.94,4.25,12.9,0.0
2024-01-07 19:00:00,0.0,20.47,2.93,13.01,0.0
2024-01-07 20:00:00,0.0,20.44,2.89,13.07,0.0
2024-01-07 21:00:00,0.0,20.17,3.93,13.15,0.0
2024-01-07 22:00:00,0.0,19.83,4.07,13.16,0.0
2024-01-07 23:00:00,0.0,19.63,3.99,13.11,0.0
2024-01-08 00:00:00,0.0,19.53,4.07,13.08,0.0
2024-01-08 01:00:00,0.0,19.5,3.96,13.09,0.0
2024-01-08 02:00:00,0.0,19.42,4.17,13.12,0.0
2024-01-08 03:00:00,0.0,19.32,4.56,13.16,0.0
2024-01-08 04:00:00,0.0,19.26,4.54,13.15,0.0
2024-01-08 05:00:00,64.49,19.34,4.46,13.13,0.34275
2024-01-08 06:00:00,400.06,20.09,4.91,12.96,1.76425
2024-01-08 07:00:00,556.92,21.2,5.33,12.78,6.6325
2024-01-08 08:00:00,528.06,22.38,5.28,12.62,8.44575
2024-01-08 09:00:00,589.52,23.98,4.98,12.51,17.4085
2024-01-08 10:00:00,826.7,25.34,4.88,12.45,19.6575
2024-01-08 11:00:00,799.02,26.43,4.94,12.4,19.7945
2024-01-08 12:00:00,775.64,27.28,5.22,12.34,19.8285
2024-01-08 13:00:00,622.6,27.59,5.51,12.3,19.603749999999998
2024-01-08 14:00:00,477.23,27.39,5.55,12.27,18.63675
2024-01-08 15:00:00,358.31,26.8,5.28,12.26,16.16475
2024-01-08 16:00:00,424.18,25.88,4.81,12.26,8.3315
2024-01-08 17:00:00,139.74,24.63,4.49,12.3,0.25675
2024-01-08 18:00:00,3.82,23.12,4.15,12.41,0.0
2024-01-08 19:00:00,0.0,22.08,3.63,12.54,0.0
2024-01-08 20:00:00,0.0,21.38,3.27,12.65,0.0
2024-01-08 21:00:00,0.0,20.78,3.09,12.74,0.0
2024-01-08 22:00:00,0.0,20.33,2.8,12.85,0.0
2024-01-08 23:00:00,0.0,20.02,2.46,12.92,0.0
2024-01-09 00:00:00,0.0,19.83,2.16,12.96,0.0
2024-01-09 01:00:00,0.0,19.73,2.07,12.99,0.0
2024-01-09 02:00:00,0.0,19.55,2.4,13.04,0.0
2024-01-09 03:00:00,0.0,19.33,3.05,13.12,0.0
2024-01-09 04:00:00,0.0,19.15,3.66,13.2,0.0
2024-01-09 05:00:00,94.64,19.2,4.1,13.26,9.393
2024-01-09 06:00:00,491.72,20.04,4.69,13.13,16.679
2024-01-09 07:00:00,691.65,21.22,5.48,12.97,18.76075
2024-01-09 08:00:00,892.83,22.43,5.91,12.81,19.61675
2024-01-09 09:00:00,902.19,23.73,5.99,12.71,19.769750000000002
2024-01-09 10:00:00,950.21,24.47,5.74,12.65,19.878
2024-01-09 11:00:00,813.13,25.21,5.44,12.61,19.852249999999998
2024-01-09 12:00:00,761.09,25.81,5.05,12.58,19.8245
2024-01-09 13:00:00,593.82,26.4,4.61,12.53,19.51875
2024-01-09 14:00:00,716.84,26.8,4.49,12.48,18.70025
2024-01-09 15:00:00,588.54,26.76,4.39,12.44,15.49775
2024-01-09 16:00:00,489.12,26.19,4.37,12.44,4.704000000000001
2024-01-09 17:00:00,273.19,24.85,4.36,12.52,0.174
2024-01-09 18:00:00,5.29,22.96,4.08,12.74,0.0
2024-01-09 19:00:00,0.0,21.75,3.44,12.98,0.0
2024-01-09 20:00:00,0.0,21.05,3.34,13.16,0.0
2024-01-09 21:00:00,0.0,20.43,3.53,13.29,0.0
2024-01-09 22:00:00,0.0,20.05,3.54,13.34,0.0
2024-01-09 23:00:00,0.0,19.82,3.66,13.33,0.0
2024-01-10 00:00:00,0.0,19.65,3.69,13.34,0.0
2024-01-10 01:00:00,0.0,19.52,3.49,13.35,0.0
2024-01-10 02:00:00,0.0,19.38,3.56,13.34,0.0
2024-01-10 03:00:00,0.0,19.27,3.7,13.36,0.0
2024-01-10 04:00:00,0.0,19.2,3.6,13.42,0.0
2024-01-10 05:00:00,37.81,19.32,3.93,13.49,0.94425
2024-01-10 06:00:00,454.68,20.21,4.62,13.36,4.27275
2024-01-10 07:00:00,648.66,21.44,5.22,13.22,11.627500000000001
2024-01-10 08:00:00,813.05,23.04,5.52,13.1,19.2695
2024-01-10 09:00:00,875.1,24.29,5.31,13.05,19.666249999999998
2024-01-10 10:00:00,858.4,25.43,4.73,13.01,19.707250000000002
2024-01-10 11:00:00,686.51,26.52,4.5,12.97,19.8095
2024-01-10 12:00:00,679.58,27.35,4.98,12.92,19.767
2024-01-10 13:00:00,607.61,27.76,5.39,12.87,19.19475
2024-01-10 14:00:00,702.57,27.61,5.54,12.85,17.355249999999998
2024-01-10 15:00:00,500.9,26.93,5.64,12.87,14.9345
2024-01-10 16:00:00,407.1,25.75,5.58,12.97,2.94625
2024-01-10 17:00:00,213.59,24.12,5.15,13.13,0.011
2024-01-10 18:00:00,3.79,22.62,4.32,13.3,0.0
2024-01-10 19:00:00,0.0,21.9,3.44,13.42,0.0
2024-01-10 20:00:00,0.0,21.55,2.96,13.5,0.0
2024-01-10 21:00:00,0.0,21.23,2.88,13.59,0.0
2024-01-10 22:00:00,0.0,20.91,2.7,13.65,0.0
2024-01-10 23:00:00,0.0,20.64,2.54,13.65,0.0
2024-01-11 00:00:00,0.0,20.43,2.43,13.65,0.0
2024-01-11 01:00:00,0.0,20.29,2.22,13.66,0.0
2024-01-11 02:00:00,0.0,20.2,1.96,13.7,0.0
2024-01-11 03:00:00,0.0,20.14,2.13,13.75,0.0
2024-01-11 04:00:00,0.0,20.11,2.51,13.81,0.0
2024-01-11 05:00:00,51.5,20.18,2.91,13.83,8.4695
2024-01-11 06:00:00,443.51,20.81,3.62,13.67,14.54625
2024-01-11 07:00:00,603.48,21.86,4.32,13.43,18.496499999999997
2024-01-11 08:00:00,581.39,23.4,4.83,13.26,18.8325
2024-01-11 09:00:00,751.47,24.71,5.31,13.16,19.76125
2024-01-11 10:00:00,774.25,25.59,5.35,13.14,19.719250000000002
2024-01-11 11:00:00,664.7,26.34,5.14,13.14,19.825
2024-01-11 12:00:00,576.25,26.98,5.01,13.14,19.74875
2024-01-11 13:00:00,491.54,27.35,5.15,13.13,19.134999999999998
2024-01-11 14:00:00,335.09,27.21,5.33,13.14,17.68525
2024-01-11 15:00:00,412.56,26.61,5.25,13.14,12.0785
2024-01-11 16:00:00,220.59,25.49,4.99,13.23,5.80625
2024-01-11 17:00:00,104.02,24.03,4.62,13.38,0.1265
2024-01-11 18:00:00,1.31,22.55,4.25,13.6,0.0
2024-01-11 19:00:00,0.0,21.68,3.9,13.79,0.0
2024-01-11 20:00:00,0.0,21.12,3.87,13.93,0.0
2024-01-11 21:00:00,0.0,20.83,3.83,13.99,0.0
2024-01-11 22:00:00,0.0,20.67,3.73,14.0,0.0
2024-01-11 23:00:00,0.0,20.52,3.56,13.95,0.0
2024-01-12 00:00:00,0.0,20.42,3.42,13.87,0.0
2024-01-12 01:00:00,0.0,20.36,3.26,13.82,0.0
2024-01-12 02:00:00,0.0,20.25,3.26,13.85,0.0
2024-01-12 03:00:00,0.0,20.18,3.52,13.91,0.0
